1.000000000000000000e+00
2.000000000000000000e+00
3.000000000000000000e+00
4.000000000000000000e+00
5.000000000000000000e+00
6.000000000000000000e+00
8.000000000000000000e+00
9.000000000000000000e+00
1.100000000000000000e+01
1.300000000000000000e+01
1.600000000000000000e+01
1.900000000000000000e+01
2.300000000000000000e+01
2.700000000000000000e+01
3.300000000000000000e+01
3.900000000000000000e+01
4.600000000000000000e+01
5.500000000000000000e+01
6.600000000000000000e+01
7.900000000000000000e+01
9.400000000000000000e+01
1.120000000000000000e+02
1.330000000000000000e+02
1.590000000000000000e+02
1.890000000000000000e+02
2.250000000000000000e+02
2.680000000000000000e+02
3.200000000000000000e+02
3.810000000000000000e+02
4.540000000000000000e+02
5.410000000000000000e+02
6.440000000000000000e+02
7.670000000000000000e+02
9.140000000000000000e+02
1.089000000000000000e+03
1.297000000000000000e+03
1.545000000000000000e+03
1.840000000000000000e+03
2.192000000000000000e+03
2.610000000000000000e+03
3.109000000000000000e+03
3.703000000000000000e+03
4.411000000000000000e+03
5.254000000000000000e+03
6.258000000000000000e+03
7.453000000000000000e+03
8.877000000000000000e+03
1.057300000000000000e+04
1.259300000000000000e+04
1.500000000000000000e+04
