4.000000000000000000e+00
5.665631544324051028e+00
8.024845199009932983e+00
1.136645402445701869e+01
1.609953511701818840e+01
2.280350850198276547e+01
3.229906927252379489e+01
4.574865643067963106e+01
6.479875774602547267e+01
9.178147147972354958e+01
